time_s,reference_east_m,reference_north_m,estimated_east_m,estimated_north_m,position_error_m,estimated_speed_mps,reference_speed_mps
123.499,-56.268984760345624,0.7681044869614597,-55.53684439177022,-0.7833352369985676,1.715515880538242,15.642946577953943,17.366944444444446
123.6,-58.0212355832959,0.9128198247151817,-57.112065455200764,-0.6886488548135503,1.84154615834956,15.605851283188079,17.52388888888889
123.7,-59.78027807609163,1.09093100969731,-58.66652991999831,-0.5835438233591219,2.0110447338984385,15.554423683216907,17.656944444444445
123.8,-61.53932056891437,1.2801741442276509,-60.22404566527621,-0.4815889323469378,2.198580726314578,15.662559493190125,17.613888888888887
123.9,-63.311946401428024,1.4805492275980883,-61.79166955867646,-0.3706499228925395,2.395449847812282,15.76833063087554,17.76888888888889
124.0,-65.09136390381414,1.6697923621284292,-63.36348632251543,-0.2706859135894888,2.598271901569941,15.731515351232979,17.81888888888889
124.099,-66.8639897363278,1.8033757510420543,-64.91227204628751,-0.15495486334140196,2.764825625034545,15.644315614000591,17.79111111111111
124.2,-68.65699057841833,1.9369591406637947,-66.49414151225642,-0.029777939692223754,2.9233492480791217,15.777753768858041,17.891944444444444
124.299,-70.43640808077745,2.07054252957742,-68.04700886549813,0.10653725380583978,3.09298324166751,15.713942039790144,17.83111111111111
124.399,-72.23620059274045,2.159598122422542,-69.6164775550269,0.24441860092335332,3.2451288716932223,15.796330782223606,18.005
124.499,-74.0427847745624,2.248653714559548,-71.18888453138533,0.37854609779904536,3.412044709008345,15.76601314036237,18.008888888888887
124.599,-75.8425772865119,2.359973205084864,-72.76142538078989,0.5166195993243434,3.5904664852919437,15.805803499603131,18.03111111111111
124.7,-77.64236979844789,2.437896848381773,-74.35583784179471,0.6560048720508007,3.738506562441113,15.88713651615828,18.026944444444442
124.799,-79.44895398025636,2.538084390775108,-75.92116736342143,0.7981491783395143,3.933529325859023,15.865796518201428,18.046111111111113
124.899,-81.26912150178273,2.716195575757236,-77.49778407078816,0.9351202572549369,4.170757162506449,15.785309739921535,18.238888888888887
125.0,-83.08928902330912,2.905438709579461,-79.08359157715569,1.072966362584907,4.4049480056658865,15.735232020800693,18.328055555555558
125.1,-84.9230398845264,3.083549895269705,-80.65499446850538,1.20070589683624,4.664902270750696,15.796494449871075,18.423055555555557
125.2,-86.76358241560266,3.2616610802518333,-82.23614861018808,1.334184426817643,4.920652711982889,15.9390688047864,18.461944444444445
125.299,-88.59733327683347,3.4397722652339615,-83.81366245014851,1.4572100693212064,5.1782293729361895,16.026663944342925,18.453888888888887
125.399,-90.44466747778218,3.5844876044039147,-85.40717136061949,1.5813888019945352,5.421141202979596,15.940137618522712,18.494999999999997
125.5,-92.28521000885844,3.7292029421576363,-87.01352506515695,1.7031713375236848,5.64760712236825,15.96012855097225,18.533055555555553
125.6,-94.11896087008924,3.862786330363146,-88.60820580932153,1.8173895783191654,5.878100816849687,16.0151899452683,18.40111111111111
125.699,-95.97308674088343,3.985237770436674,-90.19178844804992,1.9286987109477707,6.136184714781913,16.055309993222796,18.568055555555556
125.8,-97.81362927194618,4.129953108190397,-91.80856547947917,2.0206803198537955,6.364732739653375,16.011846927508874,18.51111111111111
125.899,-99.67454681263982,4.263536497104021,-93.40546737395664,2.1181598655965956,6.6260091985703085,16.308846927508885,18.689999999999998
125.999,-101.53546435329295,4.38598793717755,-95.04042097794752,2.197500216765377,6.853835929610035,16.428704468566675,18.69194444444444
126.1,-103.38279855424169,4.508439377959193,-96.69634326641489,2.28366500783315,7.046864928042593,16.40619723959175,18.541944444444447
126.199,-105.18938273605013,4.552967174027696,-98.32208719921044,2.3688787892648406,7.206246600190307,16.482199770896543,18.256944444444443
126.299,-107.05030027670327,4.630890817324606,-99.97444068072582,2.4469722867742405,7.405220399830609,16.601757805117597,18.553055555555556
126.4,-108.89084280777953,4.686550563649437,-101.65690522714033,2.5127794059769712,7.553484888878306,16.739846724955015,18.53611111111111
126.499,-110.75855201830514,4.73107835971794,-103.31805490377354,2.5856761250535953,7.743626286169533,16.851029666861287,18.66
126.599,-112.667011247944,4.953717340768572,-105.00219223511323,2.644616517499742,8.005085702943656,16.85233824005967,19.07111111111111
126.699,-114.53472045845609,5.020509035225384,-106.69427324513839,2.695649323790178,8.177871678051442,17.004669848700743,18.73111111111111
126.799,-116.4024296689817,5.1095646280705065,-108.39988919450286,2.745084176883296,8.34454443631996,17.121974120059015,18.718055555555555
126.899,-118.26334720962134,5.198620220207513,-110.11723839521147,2.768945828262929,8.500729760854504,17.228325183331712,18.69388888888889
126.999,-120.1378480899924,5.254279965824228,-111.84289284864059,2.793812683788417,8.652177858897645,17.288347038328762,18.693055555555556
127.1,-121.99876563065905,5.287675813052634,-113.59166156938142,2.809691077905029,8.764690926939492,17.342163956346436,18.608888888888888
127.2,-123.85289150145323,5.376731405897756,-115.3266396223479,2.823338670477483,8.900381203479109,17.358470626080337,18.636111111111113
127.3,-125.71380904210636,5.4212592012581435,-117.06192802688707,2.8349550452122116,9.030172439610022,17.34807507982612,18.599999999999998
127.4,-127.56793491290055,5.510314794811381,-118.79866033629503,2.8223817459090697,9.171976922958391,17.387481356749593,18.641944444444444
127.5,-129.42885245355367,5.5993703869483875,-120.54219283415574,2.8074747883488556,9.314902051257288,17.484443101073943,18.608055555555552
127.6,-131.29656166407926,5.721821827021916,-122.29284959433647,2.7771123373350974,9.473021957827585,17.533957607116267,18.803055555555556
127.699,-133.16427087459138,5.844273267095444,-124.0214858519522,2.74492318903836,9.653832859364599,17.39404099256893,18.735
127.799,-135.02518841524451,5.933328859940566,-125.76747347320497,2.713349644750366,9.801711692062723,17.531420563529444,18.59111111111111
127.9,-136.87252261617974,6.044648350465882,-127.54849713972095,2.679752031088725,9.912617127974348,17.742649429242956,18.60111111111111
127.999,-138.73344015684637,6.155967840991197,-129.30091554738596,2.662384137612605,10.058710036609508,17.661481288650105,18.610000000000003
128.099,-140.6011493673585,6.22275953544801,-131.06431034586677,2.627691475733087,10.191948433730888,17.613239382662904,18.72388888888889
128.2,-142.43490022858927,6.27841928035661,-132.84698297563267,2.601788351568672,10.268679186539178,17.690935122341823,18.36111111111111
128.299,-144.28902609938345,6.35634292506975,-134.59452420451623,2.571663220394811,10.407072953360249,17.618173298947323,18.53611111111111
128.399,-146.14315197017763,6.423134619526563,-136.35861180800464,2.54431963506093,10.525323361725821,17.667816807273553,18.589999999999996
128.499,-147.97011116154948,6.534454110051879,-138.1315796042574,2.517752098338235,10.626880927851614,17.795519981907468,18.28388888888889
128.6,-149.7495286639221,6.734829193422317,-139.9255067596763,2.485856503814432,10.70351228766216,17.733404394798395,17.923055555555553
128.7,-151.53573783618066,6.890676480016135,-141.7000565440162,2.465794035869294,10.785184797932427,17.759859415233592,17.923055555555553
128.799,-153.3151553385398,7.046523768026185,-143.45911471326576,2.4355591920155177,10.881292714024259,17.78191815275935,17.923055555555553
128.899,-155.0945728409124,7.202371054620004,-145.2364870863903,2.4091288600777716,10.96161600673239,17.769459402508414,17.923055555555553
128.999,-156.88078201315747,7.358218341213823,-147.02645067674848,2.390518446136724,11.035664381236012,18.03174729400007,17.923055555555553
129.1,-158.6601995155301,7.514065628515757,-148.84932371335043,2.3833950072163077,11.07145270640037,18.065024093460448,17.923055555555553
129.199,-160.43961701792972,7.669912915817692,-150.63732739594963,2.3758664191317678,11.140548018039828,18.05658262384814,17.923055555555553
129.299,-162.22582619014779,7.825760203119627,-152.44777858241872,2.365655643508944,11.199239117944462,18.153016979166175,17.923055555555553
129.399,-164.0052436925204,7.981607489713445,-154.26208478805785,2.358557277960074,11.249348386529215,18.133384851902512,17.923055555555553
129.499,-165.78466119492,8.13745477701538,-156.06990916217137,2.3617207185200186,11.302013580431455,18.023157986126186,17.923055555555553
129.6,-167.5708703671381,8.293302064317315,-157.8994586651209,2.3539585137925485,11.34953770516999,18.20587110645882,17.923055555555553
129.699,-170.15170491258453,6.4899263132752605,-159.70137025167253,2.3468471588955424,11.241645760497642,18.19666665508448,19.351944444444445
129.8,-171.93112241497067,6.901808428856232,-161.53921596732317,2.3464111093984172,11.34651331267809,18.196318837578957,19.026944444444442
129.899,-173.81241496518717,7.035391817769858,-163.34736957063,2.345420141938888,11.467912165265258,18.332042270689428,18.938055555555554
129.999,-175.6733325058403,7.091051563386573,-165.18703856199812,2.3499490903202513,11.508275862907391,18.4614490514187,18.768055555555556
130.099,-177.55462505607034,7.113315461774882,-167.0323589304973,2.35035332992976,11.550060289313308,18.44495920410296,18.758888888888887
130.199,-179.42912593642788,7.168975208099713,-168.87701296923206,2.365969286295922,11.593789456314298,18.4494435188688,18.72388888888889
130.299,-181.3104184866714,7.224634952300198,-170.722673471691,2.3761588370583695,11.645087597021892,18.464329072303848,18.758888888888887
130.399,-183.18491936702898,7.280294698625029,-172.5738207197112,2.385328369458648,11.685722479452522,18.559070091886852,18.761111111111113
130.5,-185.07300358709094,7.3248224946935325,-174.44925251754694,2.3927945863031823,11.71277021360782,18.57848752249033,18.775000000000002
130.599,-186.947504467489,7.391614189150345,-176.28959962300962,2.4022362345387194,11.767957683809954,18.600731161221407,18.71
130.699,-188.82200534784656,7.447273934058945,-178.15080243463552,2.4159741931878216,11.797819658623938,18.624339087257333,18.726111111111113
130.799,-190.68971455835867,7.5029336803837765,-180.0183301811844,2.4339968831572776,11.814083323714785,18.727955093872435,18.726111111111113
130.899,-192.5574237688708,7.5585934252923765,-181.88561368803192,2.4565780102224153,11.828697802256407,18.620445687123254,18.726111111111113
131.0,-194.42513297936935,7.614253170909092,-183.77341724174522,2.484535672471168,11.822565278691837,18.765902107071742,18.726111111111113
131.099,-196.2928421898815,7.669912915817692,-185.6355018661452,2.5127915946337396,11.839544040939487,18.856299805539336,18.726111111111113
131.2,-198.1605514003936,7.725572661434407,-187.54277615878942,2.5393076908134162,11.816704084756998,18.91515772414237,18.726111111111113
131.299,-200.02826061090568,7.781232407051124,-189.41327027303953,2.570057227804341,11.825158207051158,18.877707871318567,18.726111111111113
131.399,-202.1812199553996,7.180107156231695,-191.30369773216484,2.603171133909939,11.801221676987202,18.936641304585,19.478888888888886
131.499,-203.86555407978727,7.781232407051124,-193.20182396438003,2.6354364501170835,11.840369757935864,19.031367566325464,18.428055555555556
131.599,-205.53630486447054,8.11519087862707,-195.10974290838595,2.6606862846783486,11.767107316136709,19.13035278819964,17.418055555555554
131.7,-207.21384731899926,8.34896180993403,-197.04320748161416,2.678481355137734,11.644580855060072,19.157695962988182,16.995
131.799,-208.95930647207706,8.415753504390842,-198.94172069536745,2.692280038947729,11.5373382243638,19.197119361471792,17.41111111111111
131.9,-210.6640156060551,8.504809097235965,-200.8847488074079,2.7163960760808266,11.36396869155322,19.281648267569878,17.20111111111111
131.999,-212.30759971130252,8.604996638213068,-202.79460410875691,2.747359562443961,11.171794728040647,19.30635743491828,16.883888888888887
132.1,-213.8696837782829,8.771975875063214,-204.7417612346133,2.793815396637541,10.911341469729665,19.262181680667435,16.541944444444443
132.199,-215.28235110840666,8.96121900888544,-206.6543468978038,2.854913366201089,10.57021405933008,19.395622529009724,15.851944444444444
132.299,-216.64068507969924,9.228385787420805,-208.59447628484276,2.922147847608045,10.223018777443368,19.430258086593533,15.273055555555555
132.4,-217.95826903183803,9.551212310864772,-210.54798154787824,3.0083218300853503,9.885432536738344,19.290633275627865,14.795
132.5,-218.94985283086825,10.029886120902557,-212.4835146629277,3.106718318163331,9.473319467169361,19.47001846460693,13.711944444444445
132.6,-220.0568950174603,10.53082382932865,-214.42894103324358,3.213873684872823,9.23101432481356,19.497486125425787,13.303055555555556
132.7,-221.24543724233286,11.098553232919672,-216.3728835069648,3.3227778011014095,9.176299007231494,19.442326137446837,13.23111111111111
132.8,-222.37964610834723,11.7553382286477,-218.3111839374149,3.44363456570332,9.254015464484072,19.398965891687592,13.14888888888889
132.899,-223.37122990739095,12.52344271419293,-220.22442966289992,3.558268931055977,9.501404777219786,19.321779061220454,12.905
133.002,-224.43752207485622,13.302679149994486,-222.2080384492353,3.7014647345240803,9.856668579634224,19.295127530734245,12.898055555555555
133.1,-225.5038142422945,14.115311433024448,-224.10311706306362,3.8414797304403976,10.368875080785113,19.485361685967447,12.928888888888888
133.199,-226.536148060492,14.983603460963012,-226.0178794701697,4.006279909922426,10.989551158984836,19.339716093138083,12.956944444444446
133.299,-227.5956485580713,15.95208303129491,-227.94160970572494,4.176325892961415,11.7808380557878,19.284906393236973,13.091944444444444
133.399,-228.51931565855242,16.998486244923715,-229.8661442535119,4.352780832389698,12.717225037121606,19.367232338142465,13.106111111111112
133.499,-229.55844114658186,18.08941725391291,-231.79360568478643,4.541426904235749,13.731132619991431,19.366189454795773,13.311111111111112
133.6,-230.44814989778163,19.213744110838626,-233.74428910670105,4.729578902135216,14.854479980046094,19.440473090122467,13.355
133.7,-231.31069196953212,20.404862662929272,-235.67467940336036,4.932261210591861,16.076249003591744,19.37955687173274,13.421111111111111
133.799,-232.09173400301557,21.629377061540207,-237.58009255474127,5.1433782531892405,17.37556434482777,19.34919479606529,13.451944444444443
133.899,-232.80485933794992,22.798231714534428,-239.50158456993614,5.375190339549221,18.66570383315795,19.359297335975764,13.381944444444443
134.0,-233.4908179934349,23.944822469140338,-241.43395761767346,5.6132389345784475,19.97849899203565,19.194770251292727,13.308055555555555
134.099,-234.13602662979312,25.091413224454364,-243.3093094236994,5.871496653301847,21.296814555680392,19.048680863457307,13.219999999999999
134.2,-234.74727691688355,26.260267878156696,-245.2123764632493,6.1512149998303585,22.669193108239863,19.040707345470906,13.143055555555554
134.3,-235.23627714653972,27.217615498940383,-247.08873862804688,6.45960382203873,23.90347029092212,18.99000991910406,12.848055555555556
134.4,-235.69131902691456,28.119303374815466,-248.95199251112314,6.779854382456591,25.124043156949853,18.821498668875567,12.543055555555556
134.499,-236.10561088817613,28.998727352302243,-250.7812177118032,7.115766402922361,26.348385444914353,18.750466602432315,12.22888888888889
134.599,-236.51311107953828,29.833623532304284,-252.62168482465432,7.465880590111283,27.564507476642255,18.718983020201534,11.92888888888889
134.699,-236.88665292164606,30.668519713722556,-254.45401385807287,7.828049512594674,28.81491366079908,18.636584249590662,11.649999999999999
134.799,-237.70844497426978,32.627742751358426,-256.2731848954497,8.20215034098959,30.67994675579666,18.50818492743752,12.385000000000002
134.9,-238.57098704603374,34.58696578970242,-258.09807538439185,8.58771977839342,32.51565733812878,18.426033510151896,13.07611111111111
135.0,-239.56257084506396,37.0582584853126,-259.88178719948024,8.988565769109556,34.652246715611966,18.137912379533546,14.12
135.099,-240.54057130438974,39.451627536917755,-261.6305037536816,9.392838046098149,36.71942369331387,18.12145361937124,15.011111111111111
135.2,-241.45065506515297,41.800468793162516,-263.40590511278623,9.824349513579932,38.78795185152463,18.058515299318902,15.768888888888888
135.3,-242.31998880676235,44.160441998247386,-265.14766164919234,10.255001851708755,40.87397116664258,17.825616393938592,16.45388888888889
135.4,-243.25044757708895,46.564942998692636,-266.86755691095624,10.701876630278178,42.94097556685388,17.714427382959464,17.13888888888889
135.5,-244.19448968714693,49.06963154153122,-268.57414003631203,11.163053924037428,45.06967914040023,17.641536527127478,17.83611111111111
135.599,-245.11136511774208,51.60771593230633,-270.2567213552455,11.633242612931497,47.225495841466405,17.65225020213868,18.483055555555556
135.699,-245.980698859365,54.1012725255967,-271.9464601783838,12.12501325624325,49.358151334143734,17.544656798578654,19.033055555555553
135.8,-246.89078262012822,56.6170930179835,-273.6413962023882,12.627951275876427,51.48436576509978,17.464856533469064,19.57111111111111
135.899,-247.79407471103244,59.16630935689059,-275.2877637078972,13.131973855072232,53.61961375980153,17.31880282382291,20.086944444444445
135.999,-248.1744082229992,61.58194230688405,-276.9304203983507,13.656104822302808,55.89091281082691,17.16617520141027,20.328055555555554
136.099,-249.26786706987332,64.48738101646352,-278.55718336491583,14.196048475765252,58.19864412295306,17.11441346507822,21.088055555555556
136.2,-249.70932561053024,67.22584049060906,-280.1853266269646,14.754046676142366,60.680110283861644,16.966931491699388,21.47
136.299,-250.78920111771345,70.20920284348543,-281.76006336321876,15.314377845532562,63.02885148712404,16.799866346115994,22.2
136.399,-251.8962433043055,73.2259610435902,-283.32471044995503,15.899418873941954,65.37645588630231,16.609075636262702,22.908055555555553
136.499,-252.50070192153694,76.63233746230388,-284.8720854655833,16.481752461696743,68.3081206627076,16.457414025740572,23.64388888888889
136.599,-253.2681606153025,79.54890812143155,-286.4009314733244,17.08229313901026,70.7096774995633,16.393882572684984,24.02305555555555
136.699,-254.05599431864488,82.63245801670125,-287.91495945802643,17.703843052980005,73.22673392564373,16.33900629472448,24.495
136.799,-254.89816138083197,86.0165705363185,-289.4044049481857,18.356349666191022,75.95121021632225,16.183064662951217,25.038055555555555
136.9,-255.7335367731736,89.62332203698638,-290.88313286466183,19.037668193983848,78.85320940734717,16.057278638788596,25.54
137.0,-256.5553288257973,93.45271252082924,-292.3317198281382,19.711685488659725,81.96151060657395,15.897085722132964,26.065
137.1,-257.0918707444662,97.3934224951974,-293.7550302443337,20.409636845288105,85.26834417006059,15.807479482709635,0.0
137.2,-257.4857875961239,99.21906214462777,-295.1622446326872,21.129511162307864,86.7034796732423,15.805627717273522,1.1738888888888888
137.3,-257.61482932341715,103.51599448966832,-296.5551797002807,21.860465666086156,90.46533189532747,15.65585723893568,3.675
137.4,-257.5876626439678,108.36952428733544,-297.9360664438231,22.590718217387007,94.79450015682345,15.585890389344337,6.383055555555555
137.5,-258.0359128545106,111.07458791354446,-299.31376010240814,23.325186122613246,96.97328595075575,15.63899020746795,7.523055555555555
137.6,-258.17853792148134,114.75926305892547,-300.6833049158301,24.06489748927069,100.16048703618638,15.491868450355277,9.261944444444445
137.699,-257.981579495639,117.66470176850494,-302.01986581564887,24.826367745097087,102.75371976841042,15.584013409978198,10.261111111111111
137.799,-258.78978820855826,119.41241777393027,-303.3758220998429,25.586363380237827,103.88090729890125,15.504317584646277,10.53111111111111
137.9,-260.48770567267735,120.4810848859474,-304.73586908160445,26.35534895040516,104.00747151272616,15.434124160529095,0.0
137.999,-261.68983123724087,123.62029452612569,-306.06243634396,27.110484628778664,106.22180327211028,15.402991446015447,3.303888888888889
138.099,-271.7007526055954,123.40878749391516,-307.3952860267337,27.876952804811566,101.98250416232665,15.347369473761319,10.076944444444445
138.2,-278.628255859116,123.54237088212066,-308.72820362780425,28.652655927099374,99.5493086863136,15.19126894537518,15.053055555555556
138.3,-280.7472568543286,124.96726036481016,-310.0203576322111,29.43495294039488,99.91664621565845,15.018998104849024,16.73
138.4,-282.32971593085887,126.08045527218766,-311.30137852957995,30.221747694898426,100.14114565013915,15.047997256912092,17.06888888888889
138.5,-283.7355915911507,127.44968500926043,-312.5743541905504,31.018556182881667,100.65106474843768,14.987786734490726,17.353055555555553
138.599,-285.1890089404147,128.67419940787138,-313.82831427296713,31.812996510680193,101.00644750025617,15.000826706610745,17.458888888888886
138.699,-286.5609262514117,130.3773876172282,-315.0845276392652,32.61873334339529,101.83491700573018,14.84734821420186,17.59611111111111
138.8,-287.9328435623952,131.31247133962358,-316.3358134082827,33.43792602165797,101.91248852454198,14.768317009634464,17.615
138.9,-289.33871922265996,132.20302726524233,-317.55542763318607,34.2525494340465,101.9336977691099,14.564737121147399,17.606944444444444
138.999,-290.76496989252865,133.07131929459715,-318.7427143039019,35.063158917862864,101.92327350894787,14.477993562727608,17.61111111111111
139.099,-292.1776372226524,133.97300717047221,-319.92677705818727,35.88701488773668,101.93564952312279,14.371569797453065,17.69388888888889
139.199,-293.69897127049256,134.64092411433222,-321.09541152746095,36.71598383778675,101.68509658213752,14.284292031643762,17.711944444444445
139.3,-295.28822201689525,135.33110495799679,-322.2577307351357,37.55867594335797,101.42387428966532,14.144593271599925,17.70111111111111
139.4,-296.8638894235801,136.010153851405,-323.3993595779428,38.39928912070292,101.15340869090123,14.209926147041994,17.72888888888889
139.5,-298.4938901891231,136.4554318142144,-324.5360643551442,39.247386901168085,100.63597185455212,14.154612246824037,17.726944444444445
139.599,-300.13068262452504,136.9675014728968,-325.65639505059283,40.09809963140651,100.17606005421871,14.263915148848893,17.648888888888887
139.699,-301.7742667297724,137.45730723177468,-326.77037951080973,40.96473948202794,99.67758667374427,13.963915148848825,17.705
139.8,-303.46539252400555,138.0361685842058,-327.87972228165967,41.84657044652741,99.2396003992536,14.098133492309117,17.830000000000002
139.9,-305.3534767440945,138.38125900532995,-328.96429500069024,42.745902497210636,98.50681272470993,14.080554342660047,17.74888888888889
139.999,-307.1396859163126,138.90446061214436,-330.0329946606884,43.64953435071533,97.96736478203135,14.192672670861587,17.54
140.1,-309.0073951268382,139.34973857495373,-331.11326643773674,44.58085224307152,97.31295578184448,14.050950266150327,17.663888888888888
140.199,-310.7053125909438,139.81728043615144,-332.1315986610113,45.53084702058317,96.690316273062,14.083513364320833,17.573055555555555
140.299,-312.5662301315969,139.91746797854478,-333.18359260716903,46.46242036032689,95.70225473191582,14.02001061452572,17.648888888888887
140.399,-314.20981423684435,139.91746797854478,-334.2661600676012,47.33302028553035,94.73192156133771,13.764132605312403,17.49
140.499,-315.9484817200902,140.0733152658467,-335.3426320443194,48.188783654963515,93.90899965471995,13.739487964520094,17.525000000000002
140.599,-317.79581592102545,140.1401069603035,-336.41917301996176,49.045435504311,92.97886102394307,13.776273796533893,17.523055555555555
140.699,-319.5548584138346,140.24029450128063,-337.4984872560421,49.90718436598752,92.09801628016695,13.846400373833005,17.55
140.799,-321.45652597364153,139.70596094562612,-338.57463900728493,50.77606742735381,90.56244119392898,13.816284716609836,17.413055555555555
140.901,-323.34461019370355,139.0714398482864,-339.65901579308485,51.679641909886044,88.90155328770875,13.860099807194782,17.42888888888889
140.999,-325.21231940422916,138.38125900532995,-340.69680758457713,52.556935757394314,87.20999848167342,13.872906834318524,17.50611111111111
141.099,-327.0664452750233,137.6576823151451,-341.7522322810492,53.46354539698851,85.4653440370988,13.954147113439221,17.44194444444444
141.2,-328.8526544472684,137.00089731941708,-342.8195920168111,54.38448193367739,83.78870709266607,13.961595075305938,17.508888888888887
141.299,-330.5641552510784,136.43316791582606,-343.8689899728949,55.28377669281846,82.23285427880755,13.957912108012543,17.44194444444444
141.399,-332.2009476864804,135.9878899530167,-344.93054880104347,56.193204772441305,80.80367892369148,13.998958801493465,17.385
141.499,-333.91244849027686,135.4869522445906,-346.0011990362652,57.094329871276045,79.31923557579354,13.989026977625732,17.49388888888889
141.599,-335.6646993132271,135.030542332233,-347.0654393517023,58.00069855959043,77.86895212510962,13.968881729277118,17.42
141.7,-337.36261677734626,134.67431996156063,-348.1432759365678,58.91343047303212,76.5240810986995,13.99899689736886,17.393055555555556
141.8,-339.0062008825936,134.37375733650498,-349.20389627375386,59.82910556412074,75.2389400454108,14.025109668884655,17.345
141.899,-340.59545162899633,134.29583369320807,-350.25888291595203,60.73338046096842,74.19445012791158,14.045594888642682,17.43
142.0,-342.25261907394815,134.19564615152285,-351.33315748087847,61.660577503139194,73.101247332624,14.054804855507223,17.42111111111111
142.099,-343.8418698203509,134.17338225313455,-352.3812108642756,62.57593637806781,72.10488611250675,14.056491465788064,17.265
142.199,-345.4447039064581,134.20677810036295,-353.44169660937183,63.49991629340147,71.15765734535675,14.074408978324511,17.313888888888886
