time_s,reference_east_m,reference_north_m,estimated_east_m,estimated_north_m,position_error_m,estimated_speed_mps,reference_speed_mps
122.6,-40.87906086571944,-0.23377092989072845,-35.960183331629736,-19.363921946497072,19.752418437080994,15.704393342693352,17.091944444444447
122.7,-42.57018665996607,-0.08905559213700642,-37.3498849549496,-20.096777084708947,20.677535375757987,15.717556026885438,17.061944444444446
122.799,-44.27489579390362,0.011131949548212394,-38.72325631901006,-20.829400172498993,21.567301175373746,15.728142451836348,17.086944444444445
122.899,-45.96602158817725,0.08905559284512188,-40.1127165711313,-21.567289311584403,22.433422704575996,15.736632607300978,17.03
123.0,-47.67752239198727,0.23377093201507482,-41.516064958187116,-22.314499344312225,23.374944923204342,15.746084332625827,17.168055555555554
123.1,-49.382231525938316,0.3228265234439658,-42.90665809813916,-23.054168411321086,24.257307010442222,15.755405216738016,17.141111111111112
123.199,-51.08694065990287,0.40075016674087527,-44.290371286261774,-23.77629905221957,25.11420044888453,15.776155193611153,17.11
123.3,-52.80523313355834,0.5120696579743065,-45.701529389779324,-24.518347148480245,26.01892335174964,15.795446458728199,17.218888888888888
123.4,-54.53031727711328,0.6233891484996222,-47.10236184773876,-25.2500195104262,26.918540032708908,15.812628588689075,17.263055555555553
123.499,-56.268984760345624,0.7681044869614597,-48.48919648855011,-25.977844288585032,27.854458915192087,15.828141700901343,17.366944444444446
123.6,-58.0212355832959,0.9128198247151817,-49.90600914384791,-26.720708428490326,28.800499715876853,15.85010810648952,17.52388888888889
123.7,-59.78027807609163,1.09093100969731,-51.31475413170287,-27.44863573048721,29.768640636926406,15.863867347865437,17.656944444444445
123.8,-61.53932056891437,1.2801741442276509,-52.72421635889478,-28.178112667452154,30.74893045477669,15.877086459131705,17.613888888888887
123.9,-63.311946401428024,1.4805492275980883,-54.13950756914099,-28.899142216998825,31.734197428026476,15.890398937853659,17.76888888888889
124.0,-65.09136390381414,1.6697923621284292,-55.55454829757352,-29.623755297635682,32.71447656682531,15.905225791049629,17.81888888888889
124.099,-66.8639897363278,1.8033757510420543,-56.96703174754251,-30.32064198528235,33.6140192918887,15.913825355357616,17.79111111111111
124.2,-68.65699057841833,1.9369591406637947,-58.41378574690654,-31.022177634221606,34.514170164816505,15.925205879480067,17.891944444444444
124.299,-70.43640808077745,2.07054252957742,-59.83827798321701,-31.69862195342742,35.39317492744968,15.932265763087461,17.83111111111111
124.399,-72.23620059274045,2.159598122422542,-61.27415299710364,-32.38978603849026,36.24674376254147,15.939005614031911,18.005
124.499,-74.0427847745624,2.248653714559548,-62.707772738190016,-33.08757963168938,37.109727632593334,15.949434051417994,18.008888888888887
124.599,-75.8425772865119,2.359973205084864,-64.14132122279923,-33.78773390013981,37.994422254242565,15.958416125955933,18.03111111111111
124.7,-77.64236979844789,2.437896848381773,-65.58645626075017,-34.502699168190134,38.85810964635325,15.968803655554362,18.026944444444442
124.799,-79.44895398025636,2.538084390775108,-67.00340402881787,-35.204889375560185,39.741965003256006,15.978582337543461,18.046111111111113
124.899,-81.26912150178273,2.716195575757236,-68.43188871500698,-35.92167978498978,40.71461602440199,15.986129391031714,18.238888888888887
125.0,-83.08928902330912,2.905438709579461,-69.87751499228963,-36.64230752799526,41.696225314988965,15.99967569974141,18.328055555555558
125.1,-84.9230398845264,3.083549895269705,-71.3115285812585,-37.35319415091743,42.666186951915925,16.01128969649357,18.423055555555557
125.2,-86.76358241560266,3.2616610802518333,-72.75103560087777,-38.05561277991245,43.628758720260095,16.023518808581258,18.461944444444445
125.299,-88.59733327683347,3.4397722652339615,-74.17881470231495,-38.74786896625389,44.58352555104261,16.03201273198384,18.453888888888887
125.399,-90.44466747778218,3.5844876044039147,-75.62488244097457,-39.44131068434092,45.50654180357968,16.04273322913626,18.494999999999997
125.5,-92.28521000885844,3.7292029421576363,-77.08687896829022,-40.140775135218604,46.42805448140349,16.050433052764053,18.533055555555553
125.6,-94.11896087008924,3.862786330363146,-78.53424250808749,-40.83542775190966,47.33723469497986,16.058154422928236,18.40111111111111
125.699,-95.97308674088343,3.985237770436674,-79.96666469929002,-41.52636723053726,48.244292266943695,16.07024002835918,18.568055555555556
125.8,-97.81362927194618,4.129953108190397,-81.42184761322736,-42.243767614312446,49.18549053934301,16.056729816538688,18.51111111111111
125.899,-99.67454681263982,4.263536497104021,-82.84828387623398,-42.94378648542164,50.116409164878924,16.043173110309635,18.689999999999998
125.999,-101.53546435329295,4.38598793717755,-84.28721159560413,-43.65207932249288,51.040749693139695,16.032934662413986,18.69194444444444
126.1,-103.38279855424169,4.508439377959193,-85.74418658917799,-44.35833777664101,51.95269522875059,16.02901605548467,18.541944444444447
126.199,-105.18938273605013,4.552967174027696,-87.17488119262461,-45.04367159037977,52.766929440561604,16.01886087111391,18.256944444444443
126.299,-107.05030027670327,4.630890817324606,-88.6199565814637,-45.73335521934365,53.6305402505579,16.005544743909596,18.553055555555556
126.4,-108.89084280777953,4.686550563649437,-90.07673892020753,-46.43352818569991,54.47231366879904,16.000587433042902,18.53611111111111
126.499,-110.75855201830514,4.73107835971794,-91.50871420852596,-47.11053892809494,55.300176660828704,15.998397167681551,18.66
126.599,-112.667011247944,4.953717340768572,-92.94588314075347,-47.81241961702693,56.33105806985213,15.989669615136961,19.07111111111111
126.699,-114.53472045845609,5.020509035225384,-94.38119367162071,-48.51689805221261,57.20505746517302,15.987861156705213,18.73111111111111
126.799,-116.4024296689817,5.1095646280705065,-95.82631331088723,-49.20049453963526,58.07718219043985,15.985095725071645,18.718055555555555
126.899,-118.26334720962134,5.198620220207513,-97.26667596783031,-49.89406094948731,58.958152292125824,15.987886296575915,18.69388888888889
126.999,-120.1378480899924,5.254279965824228,-98.70491000046181,-50.59260053795971,59.81843275407317,15.990072920878458,18.693055555555556
127.1,-121.99876563065905,5.287675813052634,-100.15541553810064,-51.303757231888284,60.66071411833282,15.999228778434498,18.608888888888888
127.2,-123.85289150145323,5.376731405897756,-101.59237780272011,-52.008024388168124,61.551122391684,16.006100636239044,18.636111111111113
127.3,-125.71380904210636,5.4212592012581435,-103.02528031469225,-52.72163964093737,62.412867436038184,16.009247794170655,18.599999999999998
127.4,-127.56793491290055,5.510314794811381,-104.44906850233767,-53.45335556605788,63.33400671467663,16.006879381696262,18.641944444444444
127.5,-129.42885245355367,5.5993703869483875,-105.87077406982755,-54.189509299406396,64.26268895154631,16.012920990916477,18.608055555555552
127.6,-131.29656166407926,5.721821827021916,-107.28717865945427,-54.938017867432606,65.23853634179491,16.027472501827017,18.803055555555556
127.699,-133.16427087459138,5.844273267095444,-108.69120355356685,-55.67818930721528,66.21136175390794,16.03676553853716,18.735
127.799,-135.02518841524451,5.933328859940566,-110.1115113209029,-56.42373510319071,67.14979324214757,16.045084083025596,18.59111111111111
127.9,-136.87252261617974,6.044648350465882,-111.54521184974882,-57.17993495440868,68.10888785418824,16.052059304263864,18.60111111111111
127.999,-138.73344015684637,6.155967840991197,-112.95788198464473,-57.90931207610008,69.05606048670754,16.066153475302993,18.610000000000003
128.099,-140.6011493673585,6.22275953544801,-114.38746590540612,-58.64326234387076,69.96254708836504,16.073499180321825,18.72388888888889
128.2,-142.43490022858927,6.27841928035661,-115.84078045186678,-59.36687254635696,70.82761852351842,16.074909837401876,18.36111111111111
128.299,-144.28902609938345,6.35634292506975,-117.26914581496501,-60.0691886300869,71.71070473067056,16.080433771797935,18.53611111111111
128.399,-146.14315197017763,6.423134619526563,-118.71108759519896,-60.781764756560335,72.58799250580594,16.087630102824534,18.589999999999996
128.499,-147.97011116154948,6.534454110051879,-120.15357127171094,-61.49453688753212,73.49628227054987,16.091886784126356,18.28388888888889
128.6,-149.7495286639221,6.734829193422317,-121.60431080037196,-62.228274772059294,74.48532068226952,16.100898726930943,17.923055555555553
128.7,-151.53573783618066,6.890676480016135,-123.04175756309192,-62.954675953882074,75.43394573014606,16.110353174278096,17.923055555555553
128.799,-153.3151553385398,7.046523768026185,-124.46713878213481,-63.671900209381064,76.37606659868617,16.125148046192667,17.923055555555553
128.899,-155.0945728409124,7.202371054620004,-125.91370855052432,-64.38645671966019,77.307716968163,16.14344412143136,17.923055555555553
128.999,-156.88078201315747,7.358218341213823,-127.36230852169004,-65.1000348888235,78.24026289842513,16.152906631977554,17.923055555555553
129.1,-158.6601995155301,7.514065628515757,-128.83555654516832,-65.80172414136392,79.149948565307,16.160306290372812,17.923055555555553
129.199,-160.43961701792972,7.669912915817692,-130.2828872126814,-66.48436615000426,80.0517673528733,16.16776262228943,17.923055555555553
129.299,-162.22582619014779,7.825760203119627,-131.74490396595033,-67.17536528198046,80.95835623127056,16.173992353166906,17.923055555555553
129.399,-164.0052436925204,7.981607489713445,-133.20541150768585,-67.87075025803244,81.86702534296697,16.17808667978202,17.923055555555553
129.499,-165.78466119492,8.13745477701538,-134.66432798165104,-68.57122102369489,82.78101281334605,16.189159551895486,17.923055555555553
129.6,-167.5708703671381,8.293302064317315,-136.13660449314202,-69.28362209313559,83.70359749000204,16.19851160591514,17.923055555555553
129.699,-170.15170491258453,6.4899263132752605,-137.57643391256047,-69.99020074801012,83.12856377945769,16.202670618635764,19.351944444444445
129.8,-171.93112241497067,6.901808428856232,-139.04491035095984,-70.7127156749442,84.29423050113519,16.205197599885725,19.026944444444442
129.899,-173.81241496518717,7.035391817769858,-140.48647621631196,-71.41742248172518,85.23768101611421,16.21085490851636,18.938055555555554
129.999,-175.6733325058403,7.091051563386573,-141.9463082220055,-72.12246920685726,86.09468067110902,16.21259567569503,18.768055555555556
130.099,-177.55462505607034,7.113315461774882,-143.4051535478865,-72.82952385436231,86.93125998289678,16.21058096943711,18.758888888888887
130.199,-179.42912593642788,7.168975208099713,-144.86675942715462,-73.5309623563762,87.7897323246383,16.213531776588393,18.72388888888889
130.299,-181.3104184866714,7.224634952300198,-146.32480062360005,-74.24022185679581,88.65955307910916,16.21443867774515,18.758888888888887
130.399,-183.18491936702898,7.280294698625029,-147.7815282755354,-74.95299033368423,89.53051584785081,16.220692606461363,18.761111111111113
130.5,-185.07300358709094,7.3248224946935325,-149.2511800347348,-75.67748069749327,90.40235272283482,16.225337359180816,18.775000000000002
130.599,-186.947504467489,7.391614189150345,-150.6930091586606,-76.38607433443856,91.28575751152718,16.230050086288067,18.71
130.699,-188.82200534784656,7.447273934058945,-152.15196702006185,-77.09764188298588,92.15494832873813,16.23461635271281,18.726111111111113
130.799,-190.68971455835867,7.5029336803837765,-153.61248529345497,-77.80689953023246,93.01875387461064,16.237895327742173,18.726111111111113
130.899,-192.5574237688708,7.5585934252923765,-155.06284559671488,-78.53785476571802,93.90655878805936,16.244965171643127,18.726111111111113
131.0,-194.42513297936935,7.614253170909092,-156.5232581358164,-79.28649777051905,94.80660647254744,16.25243811947625,18.726111111111113
131.099,-196.2928421898815,7.669912915817692,-157.9555840796008,-80.02020579566181,95.70424378807687,16.25891517770128,18.726111111111113
131.2,-198.1605514003936,7.725572661434407,-159.41788156688338,-80.76816702639324,96.60298354484392,16.265558163718826,18.726111111111113
131.299,-200.02826061090568,7.781232407051124,-160.8550008874541,-81.49538715503625,97.49286680467794,16.272622697821383,18.726111111111113
131.399,-202.1812199553996,7.180107156231695,-162.30722396712738,-82.23023194181519,97.89864296148583,16.278559976805038,19.478888888888886
131.499,-203.86555407978727,7.781232407051124,-163.7609390072889,-82.96329540868747,99.21163983431893,16.283193443149788,18.428055555555556
131.599,-205.53630486447054,8.11519087862707,-165.21517745459104,-83.6963127545793,100.2753484910125,16.287492094556512,17.418055555555554
131.7,-207.21384731899926,8.34896180993403,-166.67935606297553,-84.44723822592061,101.2629237306479,16.29689382821508,16.995
131.799,-208.95930647207706,8.415753504390842,-168.11211928858071,-85.19009624917685,102.1300534068747,16.306991942580606,17.41111111111111
131.9,-210.6640156060551,8.504809097235965,-169.57548924543434,-85.94681775663855,103.00182917711207,16.315705619494334,17.20111111111111
131.999,-212.30759971130252,8.604996638213068,-171.0116066127823,-86.6869797861685,103.85528304741132,16.323363216970694,16.883888888888887
132.1,-213.8696837782829,8.771975875063214,-172.47994916924463,-87.43779150307384,104.73504413500702,16.33338686765831,16.541944444444443
132.199,-215.28235110840666,8.96121900888544,-173.92066246289025,-88.17249741929827,105.57342541927606,16.338018108568892,15.851944444444444
132.299,-216.64068507969924,9.228385787420805,-175.37574063985411,-88.91553754851829,106.46607594625715,16.338341142168066,15.273055555555555
132.4,-217.95826903183803,9.551212310864772,-176.84909439400278,-89.65922563042753,107.39029395577167,16.342985484853386,14.795
132.5,-218.94985283086825,10.029886120902557,-178.306394887491,-90.39979131435992,108.34210069657107,16.350513933468836,13.711944444444445
132.6,-220.0568950174603,10.53082382932865,-179.76420965684767,-91.14045326298842,109.36429526656333,16.353027305369334,13.303055555555556
132.7,-221.24543724233286,11.098553232919672,-181.22029499383544,-91.88537330911413,110.48846608595608,16.358379779689294,13.23111111111111
132.8,-222.37964610834723,11.7553382286477,-182.68126215192362,-92.62169124481461,111.67150921544695,16.36218952737044,13.14888888888889
132.899,-223.37122990739095,12.52344271419293,-184.12635600366164,-93.35421210509243,112.91695141895815,16.368094977231443,12.905
133.002,-224.43752207485622,13.302679149994486,-185.6378018891654,-94.10150031734493,114.19753085570791,16.37156762626571,12.898055555555555
133.1,-225.5038142422945,14.115311433024448,-187.07181045038115,-94.82104348985159,115.516874695191,16.371439427600556,12.928888888888888
133.199,-226.536148060492,14.983603460963012,-188.51648615519198,-95.55556096012812,116.89483120440501,16.36957156972383,12.956944444444446
133.299,-227.5956485580713,15.95208303129491,-189.97034192757386,-96.30759957547873,118.39721296556144,16.36731090779338,13.091944444444444
133.399,-228.51931565855242,16.998486244923715,-191.4222991284589,-97.06269129300848,119.94223966882443,16.36397819046413,13.106111111111112
133.499,-229.55844114658186,18.08941725391291,-192.87327970160456,-97.8193778408554,121.57569596989784,16.36471964699336,13.311111111111112
133.6,-230.44814989778163,19.213744110838626,-194.33921552957312,-98.58388238864984,123.2076943624893,16.374098816970577,13.355
133.7,-231.31069196953212,20.404862662929272,-195.7970839151112,-99.33003140388584,124.89059698085548,16.380251016230417,13.421111111111111
133.799,-232.09173400301557,21.629377061540207,-197.23766912637493,-100.07561497827348,126.59743648998659,16.389272884599634,13.451944444444443
133.899,-232.80485933794992,22.798231714534428,-198.6946010862213,-100.82701937833596,128.24473644471678,16.396451496937665,13.381944444444443
134.0,-233.4908179934349,23.944822469140338,-200.16131403388923,-101.59683337716461,129.8905815939764,16.404740997477862,13.308055555555555
134.099,-234.13602662979312,25.091413224454364,-201.60362415932153,-102.34461180673486,131.5229929945735,16.416119563027316,13.219999999999999
134.2,-234.74727691688355,26.260267878156696,-203.0756618145643,-103.10874618289105,133.1894628051222,16.4265030532951,13.143055555555554
134.3,-235.23627714653972,27.217615498940383,-204.53961144822622,-103.85522182713733,134.6193669933953,16.439128949455643,12.848055555555556
134.4,-235.69131902691456,28.119303374815466,-206.00369944151188,-104.60403849651576,136.00308906102777,16.45026178021573,12.543055555555556
134.499,-236.10561088817613,28.998727352302243,-207.45333158530266,-105.34747247464401,137.3675890346469,16.461845231324155,12.22888888888889
134.599,-236.51311107953828,29.833623532304284,-208.91488669056903,-106.10595923953898,138.7127685312593,16.471089640936285,11.92888888888889
134.699,-236.88665292164606,30.668519713722556,-210.37576960901723,-106.86810701074266,140.06837838984464,16.48371654306844,11.649999999999999
134.799,-237.70844497426978,32.627742751358426,-211.8387949647728,-107.62906607258999,142.6226181679872,16.498108060137305,12.385000000000002
134.9,-238.57098704603374,34.58696578970242,-213.31609790467596,-108.40118975507004,145.20131559885505,16.510070203563803,13.07611111111111
135.0,-239.56257084506396,37.0582584853126,-214.7798472122199,-109.16589411089254,148.30942718903682,16.51921853930519,14.12
135.099,-240.54057130438974,39.451627536917755,-216.22504756003045,-109.93212616697869,151.34976235735851,16.526467861332947,15.011111111111111
135.2,-241.45065506515297,41.800468793162516,-217.69927854461045,-110.71588771566499,154.35467887093137,16.53536304255649,15.768888888888888
135.3,-242.31998880676235,44.160441998247386,-219.1593888187974,-111.49345356407669,157.36755890439875,16.549561992275848,16.45388888888889
135.4,-243.25044757708895,46.564942998692636,-220.6282432769605,-112.2572569537699,160.42523281933157,16.561940766570952,17.13888888888889
135.5,-244.19448968714693,49.06963154153122,-222.10037936867926,-113.01703440777385,163.5855647339527,16.5708010587234,17.83611111111111
135.599,-245.11136511774208,51.60771593230633,-223.559953755863,-113.76672747377384,166.77280912534795,16.577735268533498,18.483055555555556
135.699,-245.980698859365,54.1012725255967,-225.04185158225485,-114.51051433112471,169.90694509734024,16.58392968985804,19.033055555555553
135.8,-246.89078262012822,56.6170930179835,-226.53747045558927,-115.26537205230684,173.08332997347478,16.59065812284063,19.57111111111111
135.899,-247.79407471103244,59.16630935689059,-228.0081734314754,-115.99774297560793,176.2779825133776,16.600556588864393,20.086944444444445
135.999,-248.1744082229992,61.58194230688405,-229.49669180384794,-116.7340136471175,179.29148679851937,16.61258205605168,20.328055555555554
136.099,-249.26786706987332,64.48738101646352,-230.98771211235325,-117.4680546857372,182.8713882674068,16.625695918316683,21.088055555555556
136.2,-249.70932561053024,67.22584049060906,-232.49611289181863,-118.20722950730395,186.23028255616893,16.63722415952243,21.47
136.299,-250.78920111771345,70.20920284348543,-233.97525990391333,-118.93292256557565,189.8879991558132,16.647137162057042,22.2
136.399,-251.8962433043055,73.2259610435902,-235.4735018376475,-119.6596928537027,193.5835269765146,16.657060433466263,22.908055555555553
136.499,-252.50070192153694,76.63233746230388,-236.96855283779686,-120.3948588236169,197.63846723613872,16.663482757590952,23.64388888888889
136.599,-253.2681606153025,79.54890812143155,-238.46735126806513,-121.1243260309725,201.2183164190548,16.67429845941315,24.02305555555555
136.699,-254.05599431864488,82.63245801670125,-239.96975476395957,-121.84966610378441,204.9667320069715,16.692358464536206,24.495
136.799,-254.89816138083197,86.0165705363185,-241.48321024409356,-122.55545704302978,209.00299424305265,16.706374087874877,25.038055555555555
136.9,-255.7335367731736,89.62332203698638,-243.0076512487693,-123.2797062024708,213.28302228708066,16.714166669720246,25.54
137.0,-256.5553288257973,93.45271252082924,-244.51381549608217,-124.00508147436273,217.79093234688412,16.72054598019571,26.065
137.1,-257.0918707444662,97.3934224951974,-246.02328624874727,-124.72440282629114,222.39343940028033,16.721494391120384,0.0
137.2,-257.4857875961239,99.21906214462777,-247.53906623986174,-125.42991430205083,224.86907276075002,16.71701887661922,1.1738888888888888
137.3,-257.61482932341715,103.51599448966832,-249.05810553851134,-126.12910374636697,229.80445745409173,16.72753984305169,3.675
137.4,-257.5876626439678,108.36952428733544,-250.57474031564882,-126.83728397038473,235.31133362073103,16.74902077427,6.383055555555555
137.5,-258.0359128545106,111.07458791354446,-252.0875196013616,-127.55656764132135,238.70528227030226,16.75244287469906,7.523055555555555
137.6,-258.17853792148134,114.75926305892547,-253.60914156823517,-128.2582186072883,243.06043647295132,16.75962950595161,9.261944444444445
137.699,-257.981579495639,117.66470176850494,-255.13372898189996,-128.9130175051976,246.5941643566803,16.760680973125023,10.261111111111111
137.799,-258.78978820855826,119.41241777393027,-256.6624162737885,-129.6002022199329,249.02170714127902,16.76010462952917,10.53111111111111
137.9,-260.48770567267735,120.4810848859474,-258.19976625690447,-130.30781009099022,250.7993311604393,16.752392880671962,0.0
137.999,-261.68983123724087,123.62029452612569,-259.7067572246415,-131.0015890298256,254.62960583584908,16.76318479096867,3.303888888888889
138.099,-271.7007526055954,123.40878749391516,-261.2337209523969,-131.69520215633855,255.31863286314575,16.77913114071458,10.076944444444445
138.2,-278.628255859116,123.54237088212066,-262.77812031474616,-132.39466648074085,256.42736572147226,16.7933713407074,15.053055555555556
138.3,-280.7472568543286,124.96726036481016,-264.31258942395243,-133.07910141884105,258.5691844039542,16.8104774364736,16.73
138.4,-282.32971593085887,126.08045527218766,-265.8467465738088,-133.7666554899629,260.36937079899167,16.813137843101533,17.06888888888889
138.5,-283.7355915911507,127.44968500926043,-267.3828579789383,-134.45071821942742,262.41042873319896,16.817681753285083,17.353055555555553
138.599,-285.1890089404147,128.67419940787138,-268.90511701683135,-135.1263741070477,264.30268202002634,16.8281352027998,17.458888888888886
138.699,-286.5609262514117,130.3773876172282,-270.4423179247559,-135.81223470419707,266.6771916868992,16.837226164903505,17.59611111111111
138.8,-287.9328435623952,131.31247133962358,-272.0004547924167,-136.4936874621024,268.2796669597847,16.83876657268612,17.615
138.9,-289.33871922265996,132.20302726524233,-273.5462376947195,-137.16317343039623,269.8287467080062,16.851922009142342,17.606944444444444
138.999,-290.76496989252865,133.07131929459715,-275.0827181266134,-137.8143535870669,271.33923563134294,16.860690412868184,17.61111111111111
139.099,-292.1776372226524,133.97300717047221,-276.6331069461679,-138.4779672684584,272.89405617242636,16.868161390475798,17.69388888888889
139.199,-293.69897127049256,134.64092411433222,-278.18394830148645,-139.14232521101258,274.222507371063,16.87486980234896,17.711944444444445
139.3,-295.28822201689525,135.33110495799679,-279.7492929567504,-139.81799164979012,275.58752453697434,16.886368390217218,17.70111111111111
139.4,-296.8638894235801,136.010153851405,-281.2984709543033,-140.4909479046686,276.93887687438587,16.894233079161005,17.72888888888889
139.5,-298.4938901891231,136.4554318142144,-282.8475790759908,-141.16606623498313,278.06204924536087,16.90233912930493,17.726944444444445
139.599,-300.13068262452504,136.9675014728968,-284.3837232504213,-141.82897603313182,279.2408326146074,16.897206350070633,17.648888888888887
139.699,-301.7742667297724,137.45730723177468,-285.9396078579184,-142.48930422410086,280.39408283202937,16.906995942742522,17.705
139.8,-303.46539252400555,138.0361685842058,-287.5131632559337,-143.15315944606635,281.64145969075133,16.91198246003308,17.830000000000002
139.9,-305.3534767440945,138.38125900532995,-289.08174205159696,-143.78567432338488,282.63571539003067,16.914128804692528,17.74888888888889
139.999,-307.1396859163126,138.90446061214436,-290.63027626702967,-144.42286881655,283.80792132737196,16.91430355371788,17.54
140.1,-309.0073951268382,139.34973857495373,-292.20658886380374,-145.08190584412796,284.92740731286443,16.91806897649941,17.663888888888888
140.199,-310.7053125909438,139.81728043615144,-293.77579545416086,-145.66787315558656,285.9866805845735,16.921171255794594,17.573055555555555
140.299,-312.5662301315969,139.91746797854478,-295.33926139844414,-146.31532152490297,286.750724913919,16.923267873046075,17.648888888888887
140.399,-314.20981423684435,139.91746797854478,-296.88006783030653,-147.01722060513728,287.45753707831267,16.939672219643832,17.49
140.499,-315.9484817200902,140.0733152658467,-298.4211897311709,-147.7220380660049,288.3285822874142,16.953243656496966,17.525000000000002
140.599,-317.79581592102545,140.1401069603035,-299.9642174575555,-148.42532171524408,289.1158462112808,16.96160533729353,17.523055555555555
140.699,-319.5548584138346,140.24029450128063,-301.50532592425236,-149.13406870949538,289.93673052363437,16.963828236849043,17.55
140.799,-321.45652597364153,139.70596094562612,-303.0524220919731,-149.83135537626535,290.121644457235,16.97561930038503,17.413055555555555
140.901,-323.34461019370355,139.0714398482864,-304.6400285736229,-150.52430308854534,290.19916557550226,16.989958365519232,17.42888888888889
140.999,-325.21231940422916,138.38125900532995,-306.1666475463285,-151.19178942641506,290.1987043295896,17.013394845589016,17.50611111111111
141.099,-327.0664452750233,137.6576823151451,-307.7283492170984,-151.8680955194853,290.1708772256328,17.023655790503252,17.44194444444444
141.2,-328.8526544472684,137.00089731941708,-309.3069524134602,-152.5517020053547,290.21154739900726,17.040964343912226,17.508888888888887
141.299,-330.5641552510784,136.43316791582606,-310.8534284651911,-153.22784193668227,290.33086880179104,17.056511329306108,17.44194444444444
141.399,-332.2009476864804,135.9878899530167,-312.4182632653316,-153.90780015542032,290.56989821100484,17.067094171639063,17.385
141.499,-333.91244849027686,135.4869522445906,-313.980775023672,-154.59697129202368,290.7678701328186,17.087846030208418,17.49388888888889
141.599,-335.6646993132271,135.030542332233,-315.5502620990151,-155.27593052514342,291.00247209832276,17.11317921704317,17.42
141.7,-337.36261677734626,134.67431996156063,-317.1336414982874,-155.97211068104494,291.34954794220585,17.137705132445653,17.393055555555556
141.8,-339.0062008825936,134.37375733650498,-318.7037155894145,-156.6615041665218,291.74254805772665,17.157460879371463,17.345
141.899,-340.59545162899633,134.29583369320807,-320.25886869233375,-157.348518909485,292.3525354953908,17.188887366403478,17.43
142.0,-342.25261907394815,134.19564615152285,-321.854030155431,-158.03705530637487,292.9437731566374,17.215436055626192,17.42111111111111
142.099,-343.8418698203509,134.17338225313455,-323.42185838485375,-158.7086072380536,293.59297783724713,17.241105875858008,17.265
